file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
meet-you-9b300726,0.0,0.5731875,corpus,-56.817198636239034,-55.40260314941406,1.091088028694949,14.804815679434565
light-dfccc06f,0.0,0.399125,corpus,-60.26783447265625,-61.90898513793945,1.091088028694949,22.72966134878304
kite-34e1c787,0.0,0.3965,corpus,-60.83653564453125,-63.727579752604164,1.091088028694949,17.92382010212425
write-e1d0c6c1,0.0,0.4019375,corpus,-59.81734008789063,-61.78016026814779,1.091088028694949,22.68804323298329
orange-ef0ebbb7,0.0,0.5039375,corpus,-53.121591796875,-50.8840690612793,1.0870817006318307,16.246483793684163
food-39ccb32d,0.0,0.442625,corpus,-56.35626220703125,-61.19834899902344,1.0863778598405114,14.652019352746326
begin-8cbd0a74,0.0,0.4454375,corpus,-53.806971571180554,-52.77643661499023,1.0818575441889742,14.845822073078924
baby-6cf34755,0.0,0.433875,corpus,-48.91223996184593,-51.68018341064453,1.0818575441889742,14.916154062916387
black-n-white-8a21483f,0.0,0.8521875,corpus,-53.93641429227941,-53.612357245551216,1.0818575441889742,18.776753091119545
booking-2065075f,0.0,0.4454375,corpus,-59.91711154513889,-56.83018417358399,1.0818575441889742,13.71521840239592
bird-cd92815b,0.0,0.325,corpus,-58.06607333096591,-61.47704950968424,1.0818575441889742,15.768074906759772
nice-to-meet-you-a2a75a27,0.0,1.038,corpus,-58.18087533804086,-58.082728958129884,1.0797293581910836,14.403586055594065
hey-you-59818cf1,0.0,0.50675,corpus,-51.258310355392155,-48.879971504211426,1.0758450833653372,15.520466845870398
salary-47dfeb55,0.0,0.653,corpus,-50.23106219951923,-47.094076538085936,1.0710771015870169,17.329351837420035
world-7c211433,0.0,0.4435625,corpus,-55.71523770419034,-56.85428524017334,1.068645974780578,20.682331250261058
keep-1264bdfe,0.0,0.4195,corpus,-53.178629557291664,-56.960906982421875,1.0588434410687744,23.41754334481835
feet-67c0fcca,0.0,0.45425,corpus,-52.90580512152778,-57.33904139200846,1.0588434410687744,16.309519561236264
river-08fbe5a2,0.0,0.3901875,corpus,-56.87474333934295,-55.03848171234131,1.0543396260657711,12.680262196614406
paper-950593b1,0.0,0.4615625,corpus,-60.47844132133152,-61.53129291534424,1.0473349325162564,13.844151016021048
salt-n-pepper-5dc3030e,0.0,1.0129375,corpus,-60.058849976794555,-59.85214080810547,1.0473349325162564,14.013695595580089
silver-f8248e12,0.0,0.5136875,corpus,-60.56326114430147,-59.42529449462891,1.0473343239608035,11.707068806331659
later-3f14ecc8,0.0,0.4106875,corpus,-51.553365567835364,-49.569891929626465,1.0210599383485215,13.403596669763875
tin-f2691976,0.0,0.362625,corpus,-52.056847466362846,-50.194207509358726,0.9937573912977231,11.637105154085708
soon-3f934e4f,0.0,0.454875,corpus,-53.54762369791667,-51.07343419392904,0.9937573912977231,13.764095972957195
move-379d6ce9,0.0,0.376125,corpus,-51.18314722964638,-52.85058339436849,0.9606616316834948,23.61400382071473
go-out-52f7f7cc,0.0,0.5531875,corpus,-54.50393732244318,-61.4604549407959,0.9475759145054272,18.810616263476753
go-out-5b4374ca,0.0,0.5531875,corpus,-54.360280539772724,-61.415958404541016,0.9475759145054272,18.810616263476753
see-you-8b9c4b13,0.0,0.560125,corpus,-52.24884033203125,-47.44004154205322,0.9461373824103715,13.937660362281854
culture-8f2e7cd7,0.0,0.522375,corpus,-63.9172598031851,-62.46786346435547,0.9344061415947805,10.923791204228177
three-b802f384,0.0,0.4323125,corpus,-56.65223019622093,-57.342053731282554,0.9046138375825195,13.515369913641074
the-rabbit-ran-down-the-road-5a59d7e5,0.0,1.440125,corpus,-52.202901204427086,-54.41370391845703,0.9015934781828734,16.789877614820853
red-78988010,0.0,0.33225,corpus,-60.13931181936553,-61.25644175211588,0.8986740562914818,14.935412299576713
friend-e69867ca,0.0,0.4775,corpus,-53.1581064860026,-56.04450721740723,0.8986738991870117,13.499976397919944
lazy-1078cf41,0.0,0.492,corpus,-55.03955576371173,-53.74701976776123,0.8763354700791025,13.233413993010721
small-89f6229a,0.0,0.502125,corpus,-54.670048828125,-52.3405818939209,0.8619836576887961,15.65994290360807
water-6d5a4592,0.0,0.420125,corpus,-54.696312313988095,-53.14135265350342,0.843137193090891,12.10345495590402
sister-1dd09baa,0.0,0.560125,corpus,-63.323800223214285,-62.08447036743164,0.8431365845354382,11.923927426162889
sound-5e2e97c3,0.0,0.502125,corpus,-56.7085546875,-58.104376792907715,0.8353728851535889,14.955789857353347
round-f0590a6d,0.0,0.448375,corpus,-52.25687934027778,-57.92665481567383,0.8353727459322503,16.101638096884393
i-love-it-26ac68d2,0.0,0.6000625,corpus,-55.70105794270833,-56.21152432759603,0.8265515792989425,20.58229579897255
wait-daaad336,0.0,0.4319375,corpus,-50.295342023982556,-54.7713197072347,0.8138000093983937,20.301187165513458
white-528cef87,0.0,0.40875,corpus,-59.56862137957317,-60.462974548339844,0.7851694768079469,17.29378312689728
tree-80655da8,0.0,0.36325,corpus,-56.69200981987847,-60.426588694254555,0.7834493654133806,14.13607007439071
read-a7afddb6,0.0,0.3903125,corpus,-55.80839342948718,-58.185935974121094,0.7503848086451458,16.78324661530037
see-it-e4233811,0.0,0.46725,corpus,-55.16560006648936,-52.6565580368042,0.6801899436464199,15.839974902224847
about-5780daf6,0.0,0.4725625,corpus,-60.50750083111702,-63.92048263549805,0.648513067418072,18.602857413918265
could-you-4a835a53,0.0,0.4973125,corpus,-59.8315234375,-61.87297821044922,0.6440121817157406,14.694303213566064
road-4adfa579,0.0,0.3786875,corpus,-57.23616750616776,-61.956915537516274,0.5113196996629373,15.434979192913072
you-8af56de6,0.0,0.3180625,corpus,-56.43514633178711,-52.524946212768555,0.48954777157140533,13.991292549753142
